id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3865335,1,2016-06-30 09:28:05,1,-74.0049285888672,40.7233276367188,-73.9926986694336,40.7476692199707,N
id0518366,2,2016-06-30 09:27:07,5,-73.9591674804688,40.7634010314941,-73.9747695922852,40.7551803588867,N
id1637373,2,2016-06-30 09:27:02,1,-74.0100708007813,40.7091598510742,-73.8728866577148,40.7742881774902,N
id1739499,1,2016-06-30 09:26:13,1,-73.9905548095703,40.755973815918,-73.9912033081055,40.6919441223145,N
id1989070,2,2016-06-30 09:25:53,1,-73.9947280883789,40.7610473632812,-73.9904556274414,40.7513465881348,N
id3682183,1,2016-06-30 09:25:40,1,-73.982307434082,40.7316284179688,-73.9752807617188,40.7557373046875,N
id2360997,2,2016-06-30 09:25:04,1,-73.9930877685547,40.7377014160156,-73.9907302856445,40.7456283569336,N
id2781927,2,2016-06-30 09:25:01,1,-73.9542770385742,40.7661933898926,-73.9815902709961,40.7415008544922,N
id0068494,1,2016-06-30 09:24:30,1,-73.9603424072266,40.774528503418,-73.9638977050781,40.769100189209,N
id0373958,2,2016-06-30 09:24:12,1,-73.9730529785156,40.756160736084,-73.9936294555664,40.7498283386231,N
id2165659,2,2016-06-30 09:23:46,2,-73.9900512695313,40.7474327087402,-73.9804458618164,40.7606315612793,N
id3370987,2,2016-06-30 09:23:23,1,-73.9984893798828,40.7555885314941,-74.0059585571289,40.7517700195313,N
id2558684,1,2016-06-30 09:23:22,1,-73.9822311401367,40.7625732421875,-73.9767379760742,40.7584075927734,N
id3376400,1,2016-06-30 09:22:57,1,-73.9879837036133,40.7405776977539,-74.0076217651367,40.7517814636231,N
id1074351,1,2016-06-30 09:22:47,1,-73.981559753418,40.7683334350586,-73.9557037353516,40.7659492492676,N
id0769247,2,2016-06-30 09:21:50,1,-73.9756088256836,40.7490501403809,-74.0134811401367,40.7139434814453,N
id0983558,2,2016-06-30 09:20:45,1,-73.8636093139648,40.7699928283691,-73.9704132080078,40.7481918334961,N
id2415332,2,2016-06-30 09:20:27,1,-73.9765777587891,40.7651214599609,-73.9734725952148,40.7870483398438,N
id3918275,1,2016-06-30 09:19:31,1,-73.9871520996094,40.7366981506348,-73.9928894042969,40.7300491333008,N
id0282246,2,2016-06-30 09:18:45,1,-73.9826202392578,40.7396812438965,-74.0113983154297,40.7028617858887,N
id0726926,2,2016-06-30 09:18:43,1,-73.9906921386719,40.7610816955566,-73.9704666137695,40.790771484375,N
id0579980,1,2016-06-30 09:18:23,1,-73.9555740356445,40.7769317626953,-73.9796524047852,40.7660598754883,N
id3901933,1,2016-06-30 09:17:42,1,-73.9665374755859,40.7944183349609,-73.9811401367188,40.7673759460449,N
id3180293,1,2016-06-30 09:17:42,1,-73.9722518920898,40.7912979125977,-73.9390335083008,40.7993240356445,N
id0856239,2,2016-06-30 09:17:18,5,-73.9863586425781,40.7565650939941,-73.9840393066406,40.7651824951172,N
id1955295,1,2016-06-30 09:17:14,1,-73.9892578125,40.7768516540527,-73.9800262451172,40.7460823059082,N
id3782839,2,2016-06-30 09:16:51,1,-73.9730377197266,40.7551422119141,-73.9756011962891,40.7603759765625,N
id2401424,1,2016-06-30 09:16:39,1,-74.0066986083984,40.7329978942871,-74.0078582763672,40.7259788513184,N
id0438195,1,2016-06-30 09:16:25,2,-73.9341354370117,40.7627754211426,-73.9404754638672,40.7506065368652,Y
id3571880,1,2016-06-30 09:16:22,1,-73.9918212890625,40.7493057250977,-74.0065002441406,40.7085800170898,N
id1513729,2,2016-06-30 09:16:20,3,-73.9640731811523,40.7711410522461,-73.985969543457,40.7411308288574,N
id0636461,1,2016-06-30 09:15:47,1,-74.0016326904297,40.737419128418,-73.9807052612305,40.7603721618652,N
id3322617,1,2016-06-30 09:14:29,1,-73.9846115112305,40.7689933776855,-74.0041122436523,40.7427139282227,N
id3928335,2,2016-06-30 09:14:23,5,-73.9612731933594,40.8013000488281,-73.9706420898438,40.7933311462402,N
id1500135,1,2016-06-30 09:13:21,1,-74.0041961669922,40.7252311706543,-74.0079727172852,40.7514495849609,N
id0868326,1,2016-06-30 09:13:15,1,-74.0057754516602,40.7061882019043,-73.9699783325195,40.6979789733887,N
id1666476,1,2016-06-30 09:13:01,1,-73.9725112915039,40.7587013244629,-73.9833068847656,40.7444725036621,N
id3283735,1,2016-06-30 09:11:37,2,-73.9551162719727,40.7674331665039,-73.9584350585938,40.7814331054688,N
id1060747,2,2016-06-30 09:11:21,2,-73.9515914916992,40.7663383483887,-73.9809265136719,40.7745590209961,N
id2241104,1,2016-06-30 09:11:18,1,-73.9914321899414,40.7500915527344,-73.9713439941406,40.7644882202149,N
id1354562,2,2016-06-30 09:11:06,3,-73.9901885986328,40.7664909362793,-73.9858627319336,40.763858795166,N
id3742483,2,2016-06-30 09:11:00,5,-73.9835205078125,40.7475967407227,-73.9629440307617,40.7749481201172,N
id1761860,2,2016-06-30 09:10:56,5,-73.9863510131836,40.7623291015625,-73.9787902832031,40.7543182373047,N
id1598165,1,2016-06-30 09:10:33,1,-73.9817504882813,40.765869140625,-73.9806060791016,40.7557411193848,N
id2893945,1,2016-06-30 09:10:32,1,-73.9854354858398,40.744312286377,-74.0139083862305,40.7147979736328,N
id1799022,1,2016-06-30 09:10:25,1,-74.0040740966797,40.7255973815918,-73.9932861328125,40.7422142028809,N
id3331253,1,2016-06-30 09:09:53,1,-73.9761657714844,40.7528762817383,-73.986686706543,40.7457466125488,N
id3941703,1,2016-06-30 09:09:16,1,-73.9826049804688,40.7683029174805,-73.9656448364258,40.7552146911621,N
id1827736,2,2016-06-30 09:09:01,3,-73.9697570800781,40.7854881286621,-73.973258972168,40.7585716247559,N
id3291980,1,2016-06-30 09:08:15,2,-74.0139999389649,40.7098236083984,-74.0063552856445,40.7063102722168,N
id0324403,2,2016-06-30 09:07:50,1,-73.9692153930664,40.8006935119629,-73.9685592651367,40.8008041381836,N
id0300868,2,2016-06-30 09:07:06,1,-73.9787292480469,40.7772903442383,-73.9548797607422,40.7665405273437,N
id0974193,1,2016-06-30 09:07:02,2,-74.0074996948242,40.732105255127,-73.9732131958008,40.7602310180664,N
id2462829,1,2016-06-30 09:06:38,1,-74.0034713745117,40.7483291625977,-73.9889602661133,40.7485237121582,N
id1631177,2,2016-06-30 09:06:18,1,-74.010986328125,40.7083015441895,-74.013313293457,40.7029800415039,N
id3057823,1,2016-06-30 09:05:22,1,-73.9476928710937,40.7903137207031,-73.9728393554688,40.7935028076172,N
id0066615,1,2016-06-30 09:05:02,1,-73.9981994628906,40.7457275390625,-73.9919281005859,40.7425231933594,N
id1548343,2,2016-06-30 09:04:51,3,-73.9601898193359,40.7758979797363,-73.9450302124024,40.8026504516602,N
id2606901,2,2016-06-30 09:04:50,5,-73.9598083496094,40.7762260437012,-73.9802322387695,40.7674293518066,N
id2944914,1,2016-06-30 09:04:26,1,-73.9588165283203,40.7599792480469,-73.9816665649414,40.7370109558106,N
id1952530,2,2016-06-30 09:04:24,1,-73.96044921875,40.761531829834,-73.9502792358398,40.7837982177734,N
id0842184,1,2016-06-30 09:03:56,1,-73.9714202880859,40.7875022888184,-73.9731140136719,40.7624130249023,N
id2231839,2,2016-06-30 09:03:50,1,-73.9554977416992,40.7827186584473,-73.9482574462891,40.774471282959,N
id0480196,2,2016-06-30 09:03:31,5,-73.8710098266602,40.773811340332,-73.9930572509766,40.754581451416,N
id1750121,2,2016-06-30 09:03:08,1,-74.0066604614258,40.7203559875488,-73.9880065917969,40.7493515014648,N
id2123554,1,2016-06-30 09:02:39,1,-73.953857421875,40.7671356201172,-73.9699172973633,40.7531509399414,N
id2632831,1,2016-06-30 09:02:33,2,-73.9555511474609,40.7644500732422,-73.9808807373047,40.7602996826172,N
id2830211,2,2016-06-30 09:02:12,1,-73.984375,40.7371139526367,-73.967658996582,40.7568359375,N
id0223981,2,2016-06-30 09:02:11,4,-74.0046234130859,40.7376251220703,-73.9833602905273,40.7655220031738,N
id2433025,2,2016-06-30 09:01:44,1,-73.968391418457,40.7587394714355,-74.0078201293945,40.7074699401855,N
id2115651,2,2016-06-30 09:01:14,1,-73.9389190673828,40.7521514892578,-73.9101867675781,40.7756881713867,N
id1244948,1,2016-06-30 09:01:03,1,-73.953010559082,40.7833061218262,-73.9637603759766,40.7684364318848,N
id1532298,1,2016-06-30 09:00:49,2,-73.9895706176758,40.7590370178223,-73.9921722412109,40.7495727539063,N
id3497420,1,2016-06-30 09:00:48,1,-73.954948425293,40.7835655212402,-74.0000457763672,40.7382278442383,N
id3344617,2,2016-06-30 09:00:39,6,-73.9536514282227,40.7670593261719,-73.9595718383789,40.7742500305176,N
id0073591,2,2016-06-30 09:00:09,1,-73.9599914550781,40.7736396789551,-73.95458984375,40.7705917358399,N
id0918671,2,2016-06-30 08:59:30,1,-73.9754486083984,40.7524642944336,-74.0116348266602,40.7042236328125,N
id1749366,2,2016-06-30 08:59:13,1,-74.0075378417969,40.7116737365723,-74.0080718994141,40.7215423583984,N
id0682052,1,2016-06-30 08:58:20,1,-73.9830703735352,40.7589340209961,-73.9622497558594,40.7791366577149,N
id0025923,2,2016-06-30 08:58:10,1,-73.9904937744141,40.7715454101563,-73.9832534790039,40.7626152038574,N
id0394738,2,2016-06-30 08:57:42,2,-73.9898681640625,40.7346000671387,-73.9818725585937,40.7462310791016,N
id0810667,2,2016-06-30 08:57:17,3,-73.9769134521484,40.756175994873,-73.9772186279297,40.7590789794922,N
id1724280,1,2016-06-30 08:57:10,1,-73.9800720214844,40.7455863952637,-73.9928665161133,40.7478332519531,N
id3260658,1,2016-06-30 08:56:35,1,-74.0006256103516,40.7370758056641,-74.0059967041016,40.7152824401855,N
id2510990,1,2016-06-30 08:56:10,1,-73.9677124023438,40.7877082824707,-73.9833984375,40.7667198181152,N
id2073572,2,2016-06-30 08:55:58,1,-73.9837036132812,40.7566413879395,-73.8728866577148,40.7742881774902,N
id1892958,2,2016-06-30 08:55:57,1,-73.9896621704102,40.7523498535156,-73.9740600585938,40.7441101074219,N
id1577328,1,2016-06-30 08:55:46,1,-74.0063400268555,40.7486877441406,-73.982421875,40.7673797607422,N
id2787860,2,2016-06-30 08:55:37,2,-73.9874649047852,40.7656517028809,-73.9932174682617,40.757869720459,N
id2474104,2,2016-06-30 08:53:23,1,-74.0087738037109,40.7161407470703,-73.9835968017578,40.7498397827149,N
id1143652,1,2016-06-30 08:53:06,1,-73.9473114013672,40.7763557434082,-73.9831237792969,40.7434730529785,N
id2931476,1,2016-06-30 08:52:59,4,-73.9831237792969,40.7626304626465,-73.9829483032227,40.760871887207,N
id2030318,2,2016-06-30 08:52:32,2,-73.9917831420898,40.7547798156738,-73.9936218261719,40.7472610473633,N
id1052494,2,2016-06-30 08:51:50,5,-73.9655838012695,40.754581451416,-73.966911315918,40.7674713134766,N
id1864174,2,2016-06-30 08:51:46,1,-73.9898529052734,40.7351493835449,-73.9696731567383,40.7570495605469,N
id2707954,2,2016-06-30 08:51:44,1,-73.9562225341797,40.7817306518555,-73.9708862304687,40.7561302185059,N
id1987507,1,2016-06-30 08:51:27,1,-73.9751892089844,40.7564888000488,-73.970573425293,40.7619743347168,N
id1787024,1,2016-06-30 08:49:51,1,-73.9820785522461,40.7407836914063,-73.9770431518555,40.7563400268555,N
id3518420,2,2016-06-30 08:49:30,2,-73.9612655639648,40.7625503540039,-73.972900390625,40.7509155273438,N
id3279592,2,2016-06-30 08:49:17,6,-73.9757919311523,40.776538848877,-73.9729232788086,40.7598609924316,N
id3300736,1,2016-06-30 08:49:00,1,-73.9778442382813,40.7648124694824,-73.9751739501953,40.7560615539551,N
id3237576,1,2016-06-30 08:48:57,1,-73.9829406738281,40.767032623291,-73.962287902832,40.773624420166,N
id2849121,2,2016-06-30 08:48:56,1,-73.9807510375977,40.7541732788086,-73.9870452880859,40.7450637817383,N
id0004633,2,2016-06-30 08:48:19,2,-73.9888610839844,40.7540588378906,-74.0074005126953,40.7127685546875,N
id1881985,2,2016-06-30 08:47:53,5,-73.9515914916992,40.7694892883301,-73.9664535522461,40.7532196044922,N
id2512843,1,2016-06-30 08:47:49,1,-73.9830551147461,40.7677612304687,-73.9832458496094,40.7630958557129,N
id1446079,1,2016-06-30 08:47:25,1,-74.00390625,40.7384185791016,-73.9926528930664,40.7343711853027,N
id2112107,2,2016-06-30 08:47:00,1,-74.0146179199219,40.7180213928223,-74.0080032348633,40.711540222168,N
id3104510,1,2016-06-30 08:46:59,1,-73.9654846191406,40.7684745788574,-73.9713973999023,40.7513008117676,N
id3404065,1,2016-06-30 08:46:31,1,-73.9862976074219,40.7769165039062,-73.9809875488281,40.7648048400879,N
id3683634,1,2016-06-30 08:46:08,1,-73.9920883178711,40.7490997314453,-73.9594192504883,40.7658843994141,N
id2511904,2,2016-06-30 08:45:28,1,-73.9531707763672,40.7799987792969,-73.9737319946289,40.7484016418457,N
id0304830,1,2016-06-30 08:45:14,1,-73.9798812866211,40.7462615966797,-73.9766082763672,40.7530059814453,N
id1767486,2,2016-06-30 08:45:11,2,-73.9822616577149,40.7430534362793,-73.9734802246094,40.7462463378906,N
id1438479,1,2016-06-30 08:44:03,1,-73.9828643798828,40.761962890625,-73.9835739135742,40.7610664367676,N
id2299288,1,2016-06-30 08:43:31,1,-74.001220703125,40.7617530822754,-73.9839096069336,40.7301826477051,N
id2542549,1,2016-06-30 08:43:27,1,-73.9625091552734,40.7670707702637,-73.9700927734375,40.7595291137695,N
id2281796,1,2016-06-30 08:43:27,1,-73.9541168212891,40.7661895751953,-73.9627685546875,40.7782936096191,N
id0761537,1,2016-06-30 08:43:24,1,-73.9938430786133,40.7322463989258,-73.9926528930664,40.738224029541,N
id0831124,2,2016-06-30 08:43:11,1,-73.9539566040039,40.7747383117676,-73.9580993652344,40.7629699707031,N
id0740953,1,2016-06-30 08:43:09,1,-73.9595947265625,40.7633438110352,-73.9753265380859,40.7584381103516,Y
id2357472,2,2016-06-30 08:43:05,2,-73.974739074707,40.7571716308594,-73.9900283813477,40.7568511962891,N
id2643074,1,2016-06-30 08:43:03,1,-73.9991302490234,40.7342910766602,-73.9653778076172,40.7690238952637,N
id2395963,1,2016-06-30 08:42:50,1,-73.9822387695313,40.7745475769043,-74.0046157836914,40.741626739502,N
id1298435,1,2016-06-30 08:42:39,1,-73.9867706298828,40.7355690002441,-73.9789505004883,40.7535858154297,N
id1413768,1,2016-06-30 08:42:33,1,-73.9902496337891,40.7565078735352,-73.9619369506836,40.7769088745117,N
id3060374,1,2016-06-30 08:42:27,1,-73.7818145751953,40.644660949707,-73.9747924804688,40.7419738769531,N
id2654470,2,2016-06-30 08:42:17,1,-73.9962997436524,40.7325706481934,-73.9725723266602,40.7593612670898,N
id3430354,2,2016-06-30 08:42:13,1,-73.9834823608399,40.7503967285156,-74.0126647949219,40.7065963745117,N
id2757836,2,2016-06-30 08:42:08,1,-73.9914169311524,40.7499198913574,-73.9642715454102,40.7573204040527,N
id3574214,2,2016-06-30 08:42:00,2,-73.9653625488281,40.7690467834473,-73.9736557006836,40.7597885131836,N
id3369348,1,2016-06-30 08:41:35,1,-73.9914779663086,40.7500915527344,-73.9872360229492,40.7418365478516,N
id3775414,2,2016-06-30 08:41:24,1,-73.9555282592773,40.7726669311523,-73.9593200683594,40.7674446105957,N
id3876013,2,2016-06-30 08:41:14,1,-73.973518371582,40.7472686767578,-73.9626159667969,40.7697334289551,N
id3062335,2,2016-06-30 08:41:11,1,-73.9884719848633,40.7593193054199,-73.9691696166992,40.7640800476074,N
id0740521,2,2016-06-30 08:40:26,1,-73.9732208251953,40.7519111633301,-73.9790115356445,40.7545509338379,N
id1007133,1,2016-06-30 08:39:38,1,-73.9635620117187,40.7658500671387,-73.9614028930664,40.7804412841797,N
id1890119,1,2016-06-30 08:39:10,1,-73.965576171875,40.7719306945801,-73.9829559326172,40.761043548584,N
id1319346,1,2016-06-30 08:39:09,1,-73.991828918457,40.7495231628418,-73.9872512817383,40.7429809570313,N
id3340902,2,2016-06-30 08:38:25,6,-73.9490737915039,40.7733383178711,-73.9517288208008,40.7694816589356,N
id3888119,2,2016-06-30 08:37:44,1,-73.9962615966797,40.7468528747559,-73.9794921875,40.7611465454102,N
id0875725,2,2016-06-30 08:37:16,1,-73.9855117797852,40.7445297241211,-73.9925079345703,40.7299499511719,N
id3168093,2,2016-06-30 08:36:51,1,-73.9567565917969,40.7671051025391,-73.9705810546875,40.7529296875,N
id0282061,2,2016-06-30 08:36:36,1,-73.9750747680664,40.759162902832,-73.9617538452148,40.7719421386719,N
id1073064,2,2016-06-30 08:35:20,6,-73.9605712890625,40.7697257995605,-73.9698715209961,40.7546882629395,N
id1154164,2,2016-06-30 08:35:16,1,-73.963134765625,40.756965637207,-73.9598770141602,40.7762222290039,N
id2548485,1,2016-06-30 08:35:09,1,-73.9560394287109,40.7820701599121,-73.9705581665039,40.7950325012207,N
id3907652,2,2016-06-30 08:34:28,1,-73.9767532348633,40.7519798278809,-73.9913101196289,40.7394790649414,N
id3854451,2,2016-06-30 08:33:39,2,-73.9594345092773,40.7801361083984,-73.9743728637695,40.7567863464355,N
id3524379,2,2016-06-30 08:33:38,1,-73.9593505859375,40.7693862915039,-73.8703536987305,40.7727508544922,N
id2652650,1,2016-06-30 08:33:37,1,-73.9481964111328,40.7785682678223,-73.9499664306641,40.8164482116699,N
id2743520,2,2016-06-30 08:33:22,1,-73.9605178833008,40.7697486877441,-73.9840316772461,40.7558708190918,N
id3615048,1,2016-06-30 08:33:03,2,-73.9938507080078,40.7502212524414,-74.0055465698242,40.7501182556152,N
id2049149,2,2016-06-30 08:32:22,2,-73.9616317749023,40.7702751159668,-73.9748992919922,40.7532272338867,N
id1479795,1,2016-06-30 08:32:21,1,-73.951904296875,40.7819747924805,-73.9566116333008,40.7679824829102,N
id3639764,2,2016-06-30 08:32:01,1,-73.9803695678711,40.7655792236328,-73.9944076538086,40.7601203918457,N
id3463885,1,2016-06-30 08:31:46,1,-73.9736633300781,40.7845077514648,-73.9848480224609,40.7482032775879,N
id0030387,2,2016-06-30 08:31:36,1,-73.9558029174805,40.7720146179199,-73.9725799560547,40.7490615844727,N
id0363494,1,2016-06-30 08:30:51,1,-73.9842758178711,40.7698173522949,-73.9813537597656,40.7634925842285,N
id0455011,1,2016-06-30 08:30:35,1,-73.9945831298828,40.6980094909668,-74.0084533691406,40.7206268310547,N
id0163438,2,2016-06-30 08:30:10,5,-74.0169067382813,40.708911895752,-74.014030456543,40.7024917602539,N
id1655363,2,2016-06-30 08:29:51,1,-73.9807968139648,40.7424163818359,-73.9787063598633,40.7509117126465,N
id2160942,2,2016-06-30 08:28:50,1,-73.9920272827149,40.7490310668945,-73.9852828979492,40.7424201965332,N
id1579632,1,2016-06-30 08:27:08,1,-73.9832992553711,40.7559471130371,-73.9821701049805,40.7615165710449,N
id2274920,2,2016-06-30 08:26:34,1,-73.9783401489258,40.7528114318848,-73.9961013793945,40.7539443969727,N
id2331137,2,2016-06-30 08:26:09,1,-73.9775772094727,40.7551307678223,-73.9677734375,40.7613105773926,N
id2641497,2,2016-06-30 08:25:53,1,-73.9687042236328,40.7644882202149,-73.9773101806641,40.7522430419922,N
id1790006,2,2016-06-30 08:25:18,1,-73.977180480957,40.7646255493164,-73.963981628418,40.7713088989258,N
id2504849,2,2016-06-30 08:25:15,1,-73.7821273803711,40.644660949707,-73.9872283935547,40.7220001220703,N
id1556759,2,2016-06-30 08:24:27,2,-73.9514007568359,40.7910499572754,-73.9776763916016,40.7864036560059,N
id3069965,2,2016-06-30 08:23:25,5,-73.9710006713867,40.7615051269531,-73.9703750610352,40.7543334960937,N
id0101021,2,2016-06-30 08:23:07,1,-73.9915008544922,40.7509803771973,-73.9956970214844,40.7593002319336,N
id2611528,2,2016-06-30 08:22:58,1,-74.0042419433594,40.7380409240723,-73.9754486083984,40.7557983398438,N
id0742799,2,2016-06-30 08:22:52,2,-73.9515762329102,40.7905387878418,-73.9555587768555,40.8127517700195,N
id1756670,1,2016-06-30 08:22:35,1,-73.9653778076172,40.771900177002,-73.9824371337891,40.7682762145996,N
id0196753,2,2016-06-30 08:22:32,2,-73.9958343505859,40.7395515441895,-74.0058135986328,40.7420883178711,N
id3142022,2,2016-06-30 08:22:11,2,-73.9344482421875,40.7971801757813,-73.9344863891602,40.7971572875977,N
id1216576,2,2016-06-30 08:22:09,5,-73.9802780151367,40.7823104858398,-73.9608306884766,40.8119697570801,N
id1182970,2,2016-06-30 08:22:00,1,-73.967399597168,40.7931785583496,-73.9749908447266,40.7644081115723,N
id1723232,2,2016-06-30 08:21:42,1,-73.9982986450195,40.6820373535156,-73.9933166503906,40.6921348571777,N
id3773920,2,2016-06-30 08:21:36,1,-73.9574127197266,40.7771415710449,-73.9719161987305,40.7596015930176,N
id1449119,1,2016-06-30 08:21:32,1,-74.0019607543945,40.7243041992188,-73.9908218383789,40.702522277832,N
id2509675,1,2016-06-30 08:20:20,1,-74.0046310424805,40.7343482971191,-74.0018920898438,40.7246513366699,N
id1153797,1,2016-06-30 08:19:34,1,-73.9661178588867,40.762149810791,-73.9811782836914,40.7595176696777,N
id2862494,1,2016-06-30 08:18:40,1,-74.0017013549805,40.7355537414551,-74.0038223266602,40.7256965637207,N
id1821129,2,2016-06-30 08:18:31,2,-73.9774017333984,40.7518081665039,-73.9809265136719,40.7602081298828,N
id1810021,1,2016-06-30 08:18:25,1,-73.9926986694336,40.7308692932129,-73.9732971191406,40.7630615234375,N
id2314061,2,2016-06-30 08:18:12,1,-73.9536666870117,40.7670288085938,-73.9791107177734,40.7509613037109,N
id3553268,2,2016-06-30 08:17:46,1,-73.9924926757813,40.7431335449219,-73.9759902954102,40.754810333252,N
id1375960,1,2016-06-30 08:17:26,1,-73.9752883911133,40.7514724731445,-73.9752883911133,40.7514724731445,N
id3078544,1,2016-06-30 08:17:17,1,-73.994743347168,40.7603073120117,-73.9911499023438,40.7502365112305,N
id2205733,2,2016-06-30 08:16:08,1,-73.9839324951172,40.7375984191895,-73.978759765625,40.7408714294434,N
id1542379,2,2016-06-30 08:15:53,1,-73.9485702514648,40.7821998596191,-73.9639511108399,40.773738861084,N
id2981233,2,2016-06-30 08:15:40,1,-73.9809417724609,40.7207183837891,-73.9676513671875,40.7002449035645,N
id1916597,2,2016-06-30 08:15:29,2,-74.0066223144531,40.7338600158691,-73.9792022705078,40.7520713806152,N
id3424328,2,2016-06-30 08:15:28,1,-73.9815444946289,40.740966796875,-73.8709945678711,40.7740287780762,N
id0297294,2,2016-06-30 08:14:48,1,-73.9768829345703,40.7563209533691,-73.9763031005859,40.7649116516113,N
id0476910,1,2016-06-30 08:14:38,1,-73.9934768676758,40.7358131408691,-73.9678573608398,40.7629356384277,N
id1491206,2,2016-06-30 08:14:31,1,-73.9523696899414,40.7686309814453,-73.9621505737305,40.7706604003906,N
id0651393,2,2016-06-30 08:14:27,2,-73.9560394287109,40.7820701599121,-73.9727096557617,40.7571411132813,N
id3624178,1,2016-06-30 08:14:03,1,-73.9964828491211,40.7233963012695,-74.0046691894531,40.7160263061523,N
id2837137,2,2016-06-30 08:13:40,1,-74.0065383911133,40.7042999267578,-74.0093231201172,40.709529876709,N
id0689745,2,2016-06-30 08:13:25,1,-73.9746170043945,40.7902183532715,-73.9732131958008,40.7925910949707,N
id2711099,2,2016-06-30 08:13:14,5,-73.9615631103516,40.771369934082,-73.9827499389648,40.7618408203125,N
id3382226,1,2016-06-30 08:13:05,1,-73.9907150268555,40.7489967346191,-73.9862899780273,40.7424392700195,N
id3664267,1,2016-06-30 08:12:54,1,-73.9878387451172,40.7319717407227,-73.9836883544922,40.7650833129883,N
id0287254,1,2016-06-30 08:12:47,1,-73.9593200683594,40.7716903686523,-73.9512252807617,40.783561706543,N
id2854690,2,2016-06-30 08:12:02,1,-73.9687576293945,40.7672386169434,-73.9784545898438,40.7566604614258,N
id3857319,1,2016-06-30 08:11:57,1,-73.9784317016602,40.7523384094238,-74.0045318603516,40.7416877746582,N
id1998896,1,2016-06-30 08:11:26,1,-73.9839630126953,40.7493782043457,-73.9889144897461,40.7428436279297,N
id2926608,2,2016-06-30 08:11:23,5,-73.9715194702148,40.7872200012207,-73.9789199829102,40.7595901489258,N
id3861608,2,2016-06-30 08:11:17,5,-73.9984588623047,40.7226905822754,-73.9979019165039,40.7359008789063,N
id0402129,1,2016-06-30 08:09:47,1,-73.9470672607422,40.7761116027832,-73.9740676879883,40.7630195617676,N
id1801934,1,2016-06-30 08:08:58,1,-73.9814376831055,40.7791976928711,-73.8241882324219,40.7298011779785,N
id3496562,2,2016-06-30 08:08:33,1,-73.9562911987305,40.7786827087402,-73.9898529052734,40.7467079162598,N
id3391078,1,2016-06-30 08:08:29,1,-73.9897384643555,40.7568016052246,-73.9736099243164,40.7629623413086,N
id0381080,2,2016-06-30 08:08:02,1,-73.9390182495117,40.8022193908691,-73.9485168457031,40.7861785888672,N
id1188207,1,2016-06-30 08:07:57,4,-74.0143585205078,40.7170066833496,-74.0112152099609,40.7289886474609,N
id3978007,1,2016-06-30 08:07:00,1,-73.8322296142578,40.7832679748535,-73.8867492675781,40.7691764831543,N
id3481155,2,2016-06-30 08:06:50,1,-73.9477233886719,40.7761497497559,-73.9534378051758,40.7777900695801,N
id0911115,2,2016-06-30 08:06:31,1,-73.974006652832,40.7840232849121,-73.9809265136719,40.7637214660645,N
id2850359,2,2016-06-30 08:06:23,4,-73.9524002075195,40.8086204528809,-73.9645080566406,40.8033218383789,N
id0021767,2,2016-06-30 08:05:10,1,-73.9732513427734,40.7929916381836,-73.969856262207,40.7897491455078,N
id1852303,2,2016-06-30 08:05:09,1,-73.9772338867188,40.7641372680664,-73.9821319580078,40.7237586975098,N
id1300291,2,2016-06-30 08:04:56,6,-73.9555587768555,40.7794990539551,-73.9498672485352,40.7835884094238,N
id0165085,2,2016-06-30 08:03:48,1,-73.9765396118164,40.7805786132812,-73.9730606079102,40.7644195556641,N
id2291440,1,2016-06-30 08:03:27,1,-74.007080078125,40.734245300293,-74.0013275146484,40.737491607666,N
id0327724,1,2016-06-30 08:03:21,1,-73.9923095703125,40.7490310668945,-73.9954986572266,40.7592277526855,N
id3533950,1,2016-06-30 08:03:02,1,-73.9816131591797,40.7624702453613,-73.9871673583984,40.7522392272949,N
id2414566,2,2016-06-30 08:02:59,2,-73.9612808227539,40.7684097290039,-73.9784469604492,40.7509994506836,N
id1245196,1,2016-06-30 08:02:00,1,-73.9604797363281,40.7757759094238,-73.9779052734375,40.7579727172852,N
id3850620,1,2016-06-30 08:01:58,1,-73.9928817749023,40.7425193786621,-73.9765396118164,40.7394752502441,N
id0539269,2,2016-06-30 08:01:57,1,-73.9780349731445,40.7718048095703,-73.9541625976563,40.7639770507813,N
id2737266,1,2016-06-30 08:01:00,1,-73.9785461425781,40.7450485229492,-73.9635543823242,40.765682220459,N
id0409386,1,2016-06-30 08:00:24,1,-73.9395141601563,40.7509231567383,-74.0110321044922,40.7039947509766,N
id2975069,2,2016-06-30 07:59:56,3,-73.9775390625,40.6981811523437,-74.0048828125,40.7286682128906,N
id0005394,1,2016-06-30 07:59:38,1,-73.9875335693359,40.7384376525879,-74.0052947998047,40.7381095886231,N
id3675427,2,2016-06-30 07:59:30,1,-73.9662780761719,40.7896881103516,-73.9786529541016,40.7654914855957,N
id0363348,2,2016-06-30 07:59:13,5,-73.9521255493164,40.7658348083496,-73.9551239013672,40.7770614624023,N
id0497204,1,2016-06-30 07:58:17,1,-74.0039672851563,40.720100402832,-74.0061721801758,40.7144165039063,N
id3079368,1,2016-06-30 07:58:13,1,-73.9909591674805,40.7495231628418,-73.9971694946289,40.7254867553711,N
